,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
97222,1hSGeXz8tCMvi7tBkP4CTg,"""Red Roof Inn Champaign""",,"""212 W Anthony Dr""",Champaign,IL,61822,40.13579,-88.24628,2.5,33,1,Event Planning & Services;Hotels;Hotels & Travel
97243,XQ7F-cP4UtbnZOw8a3f6IA,"""Pristine Inspections & Testing""",,"""3912 Trailway Dr""",Champaign,IL,61822,40.126523,-88.3107409,4.5,6,1,Screen Printing;Local Services;Printing Services;Home Services;Environmental Testing;Home Inspectors;Contractors
97309,0wwWlkyGo3aGcRylDlNmuw,"""Marketview Car Wash""",,"""501 W Marketview Dr""",Champaign,IL,61822,40.1369039,-88.2514402,2.5,6,1,Oil Change Stations;Car Wash;Automotive;Auto Detailing
97466,gUTz4Y3GIPq8zq1Mi-kHzw,"""KFC""",,"""1321 N. Dunlap Avenue""",Savoy,IL,61874,40.0712,-88.2487,2.0,11,1,Chicken Wings;Fast Food;Restaurants
97620,33GdLjkOmTTEQceu0YZQ_w,"""Freedom's Choice""",,"""306 Tiffany Ct, Ste E""",Champaign,IL,61821,40.1149569,-88.31739,2.5,6,1,Motorcycle Repair;Automotive;Auto Repair
97824,gqNWdGdRpHy1vbrEtQyJEw,"""Ulta Beauty""",,"""2023 N Prospect Ave""",Champaign,IL,61822,40.1403434027,-88.2599431565,4.0,10,1,Cosmetics & Beauty Supply;Hair Salons;Skin Care;Makeup Artists;Shopping;Beauty & Spas;Hair Removal
97911,WIMwOFGAuHugggcHh4wxjQ,"""The UPS Store""",,"""1717 W Kirby Ave""",Champaign,IL,61821,40.0982962874,-88.2635593414,2.5,12,1,Notaries;Shipping Centers;Local Services;Printing Services
97965,ckdGk8ForF9zEczmu4-tTA,"""Strawberry Fields""",,"""306 W Springfield Ave""",Urbana,IL,61801,40.1126128,-88.2113898,3.0,19,1,Coffee & Tea;Restaurants;Cafes;Bakeries;Shopping;Organic Stores;Food;Vitamins & Supplements;Specialty Food;Grocery;Health Markets
97989,fx5RY3DmDcRHw1aFWKs4Dw,"""Bridal & Formal Wear Alterations by Azar""",,"""1705 W Kirby Ave""",Champaign,IL,61821,40.0982241,-88.2738682,4.5,7,1,Sewing & Alterations;Local Services
98054,5lw5rrhFMz-liykUn8dGSw,"""Fernando's Food""",,"""44 E Sprinfield""",Champaign,IL,61820,40.112846,-88.240511,5.0,29,1,Food Trucks;Mexican;Food Delivery Services;Restaurants;Food
98249,Q6sAy86CCQZy_qwZZpvOnQ,"""Arby's""",,"""207 N Lombard St""",Mahomet,IL,61853,40.196361,-88.399269,3.0,3,1,Sandwiches;American (Traditional);Fast Food;Restaurants
98258,kUt6Tbujbbp03bP97uz4Dw,"""Mettler Center""",,"""2906 Crossing Ct""",Champaign,IL,61822,40.0846019,-88.291825,4.0,5,1,Physical Therapy;Massage;Chiropractors;Gyms;Health & Medical;Beauty & Spas;Trainers;Yoga;Massage Therapy;Fitness & Instruction;Active Life
98294,flEWXAdRcXAYJYc136N-VA,"""Day Spa""",,"""2000 N Neil St""",Champaign,IL,61820,40.1427776,-88.243865,3.5,3,1,Day Spas;Beauty & Spas;Massage
98368,hYeU_tJcQKw9dCcXvHiEFg,"""Ace Hardware""",,"""804 Eastwood Dr""",Mahomet,IL,61853,40.1965893,-88.3968205,4.5,4,1,Hardware Stores;Home & Garden;Shopping
98408,rf8x3ZTUwzmRUyJgoIZllQ,"""Spicy Tang""",,"""611 E Green St""",Champaign,IL,61820,40.1101814367,-88.2296706364,3.0,12,0,Chinese;Restaurants
98409,PeZu37TOMW3S9UuB6QUmDA,"""Super Pantry""",,"""59 E Green St""",Champaign,IL,61820,40.109923,-88.239141,1.0,3,1,Automotive;Gas Stations
98479,SrRTfAQpXkVasDUuw9t0NA,"""John George Salon""",,"""109 Graham Dr""",Savoy,IL,61874,40.056895,-88.252707,3.5,3,1,Hair Salons;Beauty & Spas;Hair Stylists
98658,wRJQdkMCbvIj269WjXtuyQ,"""White Horse Inn""",,"""510 E John St""",Champaign,IL,61820,40.1093708,-88.2308592,3.0,11,0,Pubs;Restaurants;Bars;Nightlife;American (Traditional)
98734,SUktrYdNQD8k2vvkM4OpfA,"""Peking Garden Restaurant""",,"""206 N Randolph St""",Champaign,IL,61820,40.1178481689,-88.2451191659,4.0,65,1,Chinese;Restaurants
98802,QD61fmXTp476qfS0dpt2Lw,"""Strawberry Fields""",,"""306 W Springfield Ave""",Urbana,IL,61801,40.1125585,-88.2114234,3.0,34,0,Coffee & Tea;Specialty Food;Food;Health Markets;Grocery
98804,l4x5FFzfiCFrGN0S-uZbBQ,"""Nando Milano Trattoria""",,"""204 N Neil St""",Champaign,IL,61820,40.1175503,-88.243507,4.0,138,1,Restaurants;Italian
98805,-A4suUjxa7gNaiUMDjO42g,"""Farmhouse Restaurant At Harvest Market""",,"""2029 South Neil St""",Champaign,IL,61820,40.0906455272,-88.2477702837,3.5,8,1,Restaurants;American (Traditional);Breakfast & Brunch;Delis
98911,cQlmYFkJt1axuaKE3FiPxQ,"""Monical's Pizza""",,"""900 S Court St""",Tuscola,IL,61953,39.791316,-88.2848224,3.5,12,1,Pizza;Restaurants
98996,UUxY8fHptscczFDsImtxzA,"""Magic Needle""",,"""202 W University Ave, Ste C""",Urbana,IL,61801,40.11679,-88.2092459,4.0,5,0,Sewing & Alterations;Local Services
99180,5jak2hYO5ikUzjm-Ytao5A,"""Starbucks""",,"""102 N Vine St""",Urbana,IL,61801,40.1129509,-88.2046272,2.5,29,1,Coffee & Tea;Food
99551,oaCXzMF-5an6MhwFzLqSCA,"""Witte Electric""",,"""4110 Colleen Dr""",Champaign,IL,61822,40.109177,-88.3140279,3.5,3,0,Home Services;Lighting Fixtures & Equipment;Electricians
99570,SCxtzXcvyk1hygdmOZqd1A,"""Mashawi Grill""",,"""617 E Green St""",Champaign,IL,61820,40.110041,-88.2296889,4.5,88,0,Arabian;Restaurants;Mediterranean
99668,aANR9KZfeCMVF6kMls58Sw,"""Champaign Public Library""",,"""200 W Green St""",Champaign,IL,61820,40.110343,-88.2458594,4.0,36,1,Public Services & Government;Libraries
99669,dC2MqO8lALQJUZB-an2G5A,"""JSM Living""",,"""505 S Fifth St""",Champaign,IL,61820,40.1120704,-88.2324294,2.0,14,1,Home Services;Real Estate;Property Management;Apartments
99787,U7T6ioQJ17YPh_LG6xDTWA,"""Which Wich""",,"""512 E Green St, Ste A""",Champaign,IL,61820,40.1105073,-88.2314522,3.5,16,1,Sandwiches;Restaurants;Salad;Fast Food
99859,08xwfgONKGqke1wwuby3wg,"""Ruler Foods""",,"""716 W Town Center Blvd""",Champaign,IL,61822,40.1445079211,-88.2553111364,4.0,10,1,Grocery;Food
99956,V7CbZXLAG_wg-wZfQxCZcA,"""Assembly Hall""",,"""1800 S 1st St""",Champaign,IL,61820,40.0965462354,-88.2357792559,4.0,9,0,Arts & Entertainment;Stadiums & Arenas
100237,O0T9D5frdwE-KeO3ecn3Ow,"""Ace Hardware""",,"""2902 W Kirby Ace""",Champaign,IL,61821,40.0980686945,-88.2947055119,3.5,3,1,Shopping;Hardware Stores;Home & Garden
100247,iDDW5kjoLVN9rqrGM0cwjg,"""Rice Garden""",,"""1401 W Green St""",Champaign,IL,61821,40.109976,-88.268995,1.5,4,0,Chinese;Restaurants
100251,M7cRkTVjtwV4bBSF1x6USg,"""Sally Beauty Supply""",,"""2016 N Prospect Ave""",Champaign,IL,61822,40.1406457,-88.2551678,2.5,3,1,Beauty & Spas;Shopping;Cosmetics & Beauty Supply
100389,ALUCsSzpxI48xgQ-f1pJeQ,"""Tacos Locos Food Truck""",,"""1001 West Bloomington Rd""",Champaign,IL,61821,40.133046,-88.2608329,4.0,4,1,Food;Food Trucks
100744,-V5TWGIPD8KYBr9fhq0h8Q,"""Krannert Art Museum""",,"""500 E Peabody Dr""",Champaign,IL,61820,40.101862,-88.2317371,4.5,10,1,Colleges & Universities;Arts & Entertainment;Education;Art Museums;Museums
100766,PSxi7pis1yJpFfM-grdNXA,"""Sol Azteca""",,"""405 S Century Blvd""",Rantoul,IL,61866,40.3060382272,-88.1557162551,3.5,14,0,Restaurants;Tex-Mex;Mexican;Food;Ethnic Food;Imported Food;Specialty Food
100821,5dCJy5oH6ZHqB_7cx76DhA,"""Pizza Hut""",,"""409 N Mattis Ave""",Champaign,IL,61821,40.1201855,-88.2772836,1.5,15,1,Pizza;Italian;Restaurants;Chicken Wings
100936,n8SUVgkC_hOaZ7FiJd7sHw,"""April's Florist""",,"""512 E John St""",Champaign,IL,61820,40.109259,-88.230699,4.5,8,1,Wedding Planning;Florists;Event Planning & Services;Shopping;Flowers & Gifts
100948,TJo2BNnHBUcGKenVSmiXmg,"""Noy Tailoring and Alterations""",,"""206 W Springfield Ave""",Champaign,IL,61801,40.112878,-88.245779,3.5,3,1,Local Services;Sewing & Alterations
100997,a0EMdy6U8H1gHiMrIR3QcQ,"""Fred's Plumbing Heating Air Conditioning Electric""",,"""""",Champaign,IL,61822,40.1128,-88.271074,3.5,3,1,Electricians;Plumbing;Home Services;Heating & Air Conditioning/HVAC
101164,ulvzyi-5vChuode--304DA,"""Horizon Hobby""",,"""4105 Fieldstone Rd""",Champaign,IL,61822,40.1135548343,-88.3111501113,2.0,9,1,Hobby Shops;Toy Stores;Shopping
101393,JnmhL6CbZIWv73LJmNRpMw,"""Paper Destiny""",,"""2000 N Neil St""",Champaign,IL,61820,40.143219,-88.242409,3.5,3,1,Shopping;Home & Garden;Cards & Stationery;Flowers & Gifts;Event Planning & Services;Home Decor;Arts & Crafts
101411,sjVVGhnLJrcEq0ErUL168w,"""Domino's Pizza""",,"""1108 N Cunningham Ave""",Urbana,IL,61802,40.1242205,-88.2004115,3.0,4,1,Sandwiches;Restaurants;Chicken Wings;Pizza
101595,MQ-xcuUXXBYvrXzy7BmOFw,"""Hooters""",,"""1706 State St""",Champaign,IL,61820,40.095434,-88.246253,2.5,28,1,Nightlife;Sports Bars;American (Traditional);Bars;Chicken Wings;Restaurants
101633,yiFcujhdkeDhmXRufMG-lw,"""Masijta Grill""",,"""202 N Race, Ste A""",Urbana,IL,61801,40.1137608,-88.2088348,4.0,79,1,Korean;Restaurants
101855,D6SCh4BwNb52wZIqXdS4JQ,"""Esquire Lounge""",,"""106 N Walnut St""",Champaign,IL,61820,40.116597,-88.242292,4.0,110,1,Bars;Pizza;Pool Halls;Nightlife;Beer;Wine & Spirits;Lounges;American (Traditional);Food;Restaurants
101856,Y8C2FuA0Aiy7uMgXXa3HUg,"""Depot Barber Shop""",,"""116 N Chestnut St""",Champaign,IL,61820,40.116715,-88.240606,4.0,4,1,Beauty & Spas;Barbers
101919,pjO0ZRGpCwlaOzipZDa3HA,"""Sam's Club""",,"""915 W Marketview Dr""",Champaign,IL,61821,40.13886,-88.26423,3.0,22,1,Food;Shopping;Fashion;Grocery;Department Stores;Bakeries
102255,jZeLcFDCfBhAxjq1Owe65A,"""Amtrak""",,"""45 E University Ave, Fl 2nd""",Champaign,IL,61820,40.1157886,-88.241201,3.0,17,1,Hotels & Travel;Train Stations
102490,vQmQMU3qbo1yZf5A2NoAyQ,"""America's Best Contacts & Eyeglasses""",,"""2032 N Prospect Ave""",Champaign,IL,61822,40.1411153689,-88.2553020061,3.0,3,1,Optometrists;Doctors;Health & Medical;Shopping;Eyewear & Opticians;Ophthalmologists
102606,UibFRHKuVXlLdr5R-fvF9A,"""Checkered Moon""",,"""1721 W Kirby Ave""",Champaign,IL,61821,40.0982269,-88.2740471,5.0,6,1,Home Decor;Home Services;Home & Garden;Interior Design;Shopping
102629,7eLUaZwipH_uwfvv-_WafQ,"""Red Wheel Restaurant""",,"""741 Broadmeadow Rd""",Rantoul,IL,61866,40.3066637,-88.1744406,3.0,18,1,Steakhouses;Restaurants;Breakfast & Brunch
102822,6nMYROXu0VX4Ytpdsfi3XA,"""Pie's the Limit""",,"""2510 Village Green Pl""",Champaign,IL,61822,40.0816433,-88.2959913,4.5,24,1,Pasta Shops;Pizza;Food;Restaurants;Specialty Food;Salad
102938,wxNa7hyCwzoGis0kqvKTkA,"""Surburban Express""",,"""45 E University Ave""",Champaign,IL,61820,40.1157886,-88.241201,1.0,6,1,Na
103063,Y27oy6OqXA5M6E0N8MaeLw,"""Bed Bath & Beyond""",,"""63 E Marketview Dr""",Champaign,IL,61820,40.136918,-88.239749,2.5,6,1,Home Decor;Furniture Stores;Kitchen & Bath;Home & Garden;Shopping
103235,bXHbLuxyBZemyB0j7GJbTA,"""Boneyard Bar & Bbq""",,"""25 E Springfield""",Champaign,IL,61820,40.112114,-88.241292,4.0,4,0,Sports Bars;Restaurants;Barbeque;Bars;Nightlife
103332,BINukdw_2Wqg8lpa4aQavQ,"""Speed Lube Oil Change Shop""",,"""901 W Springfield Ave""",Champaign,IL,61821,40.1123594766,-88.2581668765,3.0,5,1,Oil Change Stations;Automotive
103436,qrKfX7QAOJpSmy0w1eaSrA,"""Downing Christmas Tree Farm""",,"""1500 E and 2750 N""",Mahomet,IL,61853,40.1928821,-88.4634047,5.0,3,0,Nurseries & Gardening;Gardeners;Home & Garden;Tree Services;Home Services;Shopping
103453,pVLZQRs67CF4gZCEYCe_3Q,"""Hickory River Smokehouse""",,"""1706 N Cunningham Ave""",Urbana,IL,61802,40.128807,-88.197784,3.5,85,1,Food;Barbeque;American (Traditional);Smokehouse;Restaurants
104126,o80p16nM5CWbl22JP1nB-w,"""Common Ground Food Co-Op""",,"""300 S Broadway, Ste 166""",Urbana,IL,61801,40.1104575,-88.2070307,4.0,74,1,Grocery;Health Markets;CSA;Food;Specialty Food
104198,SuQpsHxcxCAB8kxPEIXiBg,"""Wonderdogs""",,"""605 S Wright St""",Champaign,IL,61820,40.1113062,-88.2289026,4.0,17,0,Restaurants;Hot Dogs
104290,tZT_0yAeFxuihVnGXoCbWQ,"""The Blind Pig Company""",,"""120 N Walnut St""",Champaign,IL,61820,40.11698563,-88.242283532,4.0,178,1,Beer;Wine & Spirits;Pubs;Food;Nightlife;Bars
104291,J3EckozG83hEvm267MOeHQ,"""YMCA""",,"""2501 Fields S Dr""",Champaign,IL,61820,40.081839,-88.3084245,3.5,10,1,Community Service/Non-Profit;Local Services
104360,uGxZdLLgMQDvFSqiXyCg_w,"""Ambar India""",,"""605 S Wright St""",Champaign,IL,61820,40.1113654,-88.228907,3.5,60,1,Restaurants;Indian
104379,o5Mofj5KJkYAMs_fhxftpg,"""Seoul Taco""",,"""608 S 6th St""",Champaign,IL,61820,40.1114033,-88.2303911,3.5,65,1,Food;Korean;Mexican;Food Trucks;Restaurants;Soul Food;Asian Fusion
104393,rWtglX0leY_pqi-UD820Ag,"""Rubens Chocolate""",,"""127 Lincoln Sq""",Urbana,IL,61801,40.1112662,-88.2071884,5.0,3,1,Chocolatiers & Shops;Specialty Food;Food
104401,pSNoCTOMGkB6SLb-A77yYQ,"""Karen's Kloset""",,"""231 S Mattis Ave""",Champaign,IL,61821,40.1148877422,-88.2789122513,3.0,11,1,Women's Clothing;Used;Vintage & Consignment;Shopping;Fashion
104402,jUddhNjGAE6W7MQKaUEZ4Q,"""Ryan's""",,"""1004 W Anthony Dr""",Champaign,IL,61821,40.136306,-88.2619969,2.0,23,0,Restaurants;Breakfast & Brunch;American (New);Buffets
104549,7nwdI1IGQicFAkYljdfjjg,"""Tradehome Shoes""",,"""2000 N Neil St""",Champaign,IL,61820,40.1427776,-88.243865,5.0,4,1,Shoe Stores;Shopping;Fashion
104763,wPczEVoBQtfaBe9ARjgsvg,"""The Bike Project of Urbana-Champaign""",,"""202 S Broadway Ave, Ste 24""",Urbana,IL,61801,40.1113533407,-88.2070030915,4.5,4,1,Bike Repair/Maintenance;Thrift Stores;Sporting Goods;Shopping;Bikes;Local Services
104826,91I2MBcqTAH_qUtqjfH2QQ,"""The Civilized Gypsy's Tattoo Parlor""",,"""503 N Neil St""",Champaign,IL,61820,40.1203451,-88.2435461,3.5,3,1,Professional Services;Beauty & Spas;Tattoo
104865,ZMcbVIEXsLO7j1Q1GXKPSw,"""A-Ri-Rang""",,"""607 S Wright St""",Champaign,IL,61820,40.1111783,-88.2288831,3.5,48,1,Restaurants;Korean
104870,-tdbaE1aNrhXF7OeMZcFpQ,"""A&B Scissor Hands""",,"""902 N Country Fair Dr, Unit 2""",Champaign,IL,61821,40.107879,-88.281043,4.5,14,1,Pet Groomers;Pets;Pet Services
104883,KJlgknxUcW54w9B-XcGSGA,"""Defy Gravity""",,"""24 E Green St, Ste 11""",Champaign,IL,61820,40.110524,-88.241673,5.0,4,1,Yoga;Fitness & Instruction;Active Life;Gyms;Dance Studios
104907,HbK6IfznbVToEaKVC0WcSg,"""The Clark Bar""",,"""207 W Clark St""",Champaign,IL,61820,40.1150169,-88.2461385,4.0,21,1,Karaoke;Nightlife;American (Traditional);Tapas Bars;Restaurants
104922,ZuhU5-w3S_L7MPaeEOQhJA,"""All About Eyes""",,"""525 W Town Center Blvd""",Champaign,IL,61822,40.1413722435,-88.2513987288,2.0,8,1,Health & Medical;Medical Supplies;Eyewear & Opticians;Optometrists;Shopping;Fashion
104955,D5AKoOMZh19ugKa3lrIgJA,"""Illini Union Tech Zone""",,"""1401 W Green St""",Urbana,IL,61801,40.1097387,-88.2273147,1.0,4,1,Local Services;Electronics;Computers;Shopping;IT Services & Computer Repair
105024,jl-FwOL_IR5wDrUAVvbgag,"""Mosser's Shoes""",,"""6 Convenience Center Rd""",Champaign,IL,61820,40.140199,-88.2416764,3.0,6,1,Sporting Goods;Shopping;Wholesale Stores;Accessories;Shoe Stores;Fashion
105035,b6Qs4JBySc_LZZ8Hfsf7vg,"""Champaign Chrysler Dodge Jeep Ram""",,"""1906 Moreland Blvd""",Champaign,IL,61822,40.13845,-88.249578,2.5,9,1,Car Dealers;Automotive
105366,V-_Kh0RtKcKdQ0ON4eVQ-Q,"""Buca di Beppo Italian Restaurant""",,"""Market Place Shopping Center, 2000 N Neil St""",Champaign,IL,61820,40.142536,-88.243055,3.5,26,0,Italian;Restaurants;Food;Event Planning & Services;Caterers;Pizza
105539,8l40j8TuhGCqBRCpM4Vx1A,"""Millikan Masonry""",,"""""",Urbana,IL,61801,40.1059233,-88.2120315,5.0,3,1,Chimney Sweeps;Masonry/Concrete;Home Services
105587,TOd2b75ZS2Czf9ywzHr_iQ,"""Allure Salon""",,"""2907 W Springfield Ave""",Champaign,IL,61821,40.113269,-88.293677,3.0,8,1,Hair Salons;Beauty & Spas;Eyelash Service;Hair Extensions;Skin Care;Hair Removal;Waxing
105624,uGwwPkw2AEvKkVHiSufhzQ,"""Jim Gould""",,"""1 E Main St""",Champaign,IL,61820,40.1182231,-88.2435515,3.5,45,0,Restaurants;Steakhouses;Seafood
105625,qIomOSnR0zaU7kv6K-0mcA,"""Tortica's Grill""",,"""408 E Green St""",Champaign,IL,61820,40.1102881,-88.2325689,3.0,11,0,Mexican;Restaurants
105697,D-B5LsTHJgrhsHVex4gyHA,"""Layalina Mediterranean Grill""",,"""401 S 1st St""",Champaign,IL,61820,40.112801,-88.239078,3.5,51,0,Middle Eastern;Mediterranean;Restaurants
105699,WJZQgKGXbJWmDQb1Q0oqmw,"""RePhoned""",,"""210 E Green St""",Champaign,IL,61820,40.110531,-88.235856,3.5,3,1,Mobile Phones;Shopping;IT Services & Computer Repair;Local Services;Mobile Phone Repair
105764,87DcNyamdiBOyZLgOkvoVw,"""U-Haul Neighborhood Dealer""",,"""3515 N Cunningham Ave""",Urbana,IL,61802,40.1527544,-88.1852656,1.0,3,1,Local Services;Packing Supplies;Automotive;Self Storage;Movers;Home Services;Shopping;Truck Rental
105921,JQiUQiojYfRlEPT1JzfnwQ,"""RentChampaign""",,"""705 S Glover Ave""",Urbana,IL,61802,40.107738,-88.193313,2.0,3,1,Property Management;Apartments;Real Estate;Home Services
106021,wpGJqeVwtO_dPEG0HFQ0SA,"""R & H Cab""",,"""1306 E Florida Ave""",Urbana,IL,61801,40.0985832214,-88.1928024292,5.0,13,1,Taxis;Hotels & Travel;Transportation;Airport Shuttles
106151,bYCYezhqkhMOTjXHEzDZAw,"""Cafe Zojo""",,"""2740 S Philo Rd, Ste D""",Urbana,IL,61802,40.082489,-88.188965,4.5,19,0,Food;Bakeries;Coffee & Tea
106231,0M64gsVxtXnUcTADQPAvCQ,"""Champaign Marathon""",,"""872 County Road 1000 N""",Champaign,IL,61822,40.026186,-88.2990948,2.5,3,1,Automotive;Gas Stations
106322,Gvox18F9QxsSS9qG2O8E-A,"""Sam's Cafe""",,"""115 N Walnut St""",Champaign,IL,61820,40.1169853,-88.2427068,4.0,87,1,Mediterranean;Breakfast & Brunch;Diners;Restaurants
106346,odFzgrbzkCuWLTPWbYHdkw,"""English Hedgerow""",,"""406 N Lincoln Ave""",Urbana,IL,61801,40.1160324,-88.2190133,4.5,6,0,Florists;Flowers & Gifts;Shopping
106359,0xjqQ2h5SzWe8zsHr6BG5w,"""Subway""",,"""610 E Daniel St""",Champaign,IL,61820,40.1081556,-88.2297751,2.0,4,0,Restaurants;Sandwiches
106516,dE_5fWVjBA0W4H7q2iwijQ,"""Star Karaoke""",,"""1503 Lyndhurst Aly""",Savoy,IL,61874,40.0733249833,-88.2508354715,3.5,35,1,Restaurants;Karaoke;Nightlife;Korean
106527,X00bLb5dQcuaBvX9uMt08g,"""Beattie Ellen M""",,"""100 N Chestnut St""",Champaign,IL,61820,40.1168536,-88.2406105,5.0,3,1,Lawyers;Divorce & Family Law;Professional Services;Estate Planning Law;Immigration Law;Wills;Trusts;& Probates;Real Estate Law
106528,UFvqa5OIX4Jy6l5okEir8g,"""Bash Heating & Air Conditoning""",,"""809 Pioneer St""",Champaign,IL,61820,40.1294720431,-88.2562427125,2.5,3,1,Heating & Air Conditioning/HVAC;Home Services
106563,Ez1U0wMD7Wws2BPAYfW3yQ,"""Luna""",,"""116 N Chestnut St""",Champaign,IL,61820,40.116715,-88.240606,3.5,64,0,Tapas Bars;Restaurants
106825,8ztbiTDIi-2yQLVul58c5w,"""Doughbelly Subs""",,"""2504 Village Green Pl""",Champaign,IL,61822,40.0818606,-88.2963455,4.0,5,0,Restaurants;Delis;Sandwiches
106846,n-7XCcAAXQkSZnq-ch0Hlg,"""Kevin Glancy, OD""",,"""2000 N Neil St""",Champaign,IL,61820,40.1423318,-88.2429304,2.5,3,1,Optometrists;Medical Supplies;Mass Media;Shopping;Eyewear & Opticians;Health & Medical;Television Stations
106888,EsDG5Yit6y5OvK4ocBfmyw,"""El Progreso""",,"""501 N Cunningham Ave""",Urbana,IL,61802,40.1175757,-88.2043669,4.0,5,1,Food;Grocery
106893,gGqI0E65Pt6PE3moPlN4Yw,"""Crave Truck""",,"""""",Champaign,IL,61822,40.1539406,-88.3433623,4.5,10,0,Food;Street Vendors
107112,xfey6Kewyw_vS6y7mRV_Sg,"""Helzberg Diamonds""",,"""2000 N Neil St Spc D10""",Champaign,IL,61820,40.1423319,-88.2429304,3.5,3,1,Shopping;Jewelry;Local Services;Watches;Jewelry Repair
107113,pFvyOYi1O5umrbzGVYSYKg,"""Edible Arrangements""",,"""49 E Marketview Dr""",Champaign,IL,61820,40.1373077478,-88.2400815226,5.0,4,1,Specialty Food;Flowers & Gifts;Salad;Shopping;Florists;Restaurants;Chocolatiers & Shops;Food;Gift Shops;Juice Bars & Smoothies
107125,-865Ps6xb3h1LP67JcQ3mA,"""Rainbow Garden""",,"""202 E University""",Urbana,IL,61801,40.1167919,-88.205811,3.0,35,1,Chinese;Restaurants
107154,LfjgSONDpGF7RJOCv-r9Dg,"""Rantoul Public House""",,"""108 N Garrard St""",Rantoul,IL,61866,40.311039,-88.1570711,4.5,5,1,Restaurants;Pubs;Nightlife;Bars;American (Traditional);Burgers
107184,ZyOgY-z9sHdHp8_FDoQAJg,"""Scotty's Brewhouse""",,"""2001 S Neil St""",Champaign,IL,61820,40.092351,-88.246124,3.0,87,1,Salad;Sports Bars;Beer Bar;Burgers;Food;Nightlife;Soup;Brewpubs;Bars;Restaurants;American (Traditional);Breweries
107204,GkQxwsRXYioD2VtCjNfedw,"""The Beef Stand""",,"""611 E Green St""",Champaign,IL,61820,40.110039,-88.229804,3.5,23,0,Delis;Restaurants;Hot Dogs;Sandwiches
107309,hDvdydcpB3gTU-ZZgSnjmQ,"""Dave & Gene's Barber Shop""",,"""509 E Green St""",Champaign,IL,61820,40.1101223,-88.2308251,4.5,6,1,Beauty & Spas;Barbers
107547,Hbr3byTorUS-k948IWpYKg,"""Blink Mobile""",,"""509 E Green St, Ste 1""",Champaign,IL,61820,40.110053,-88.2308539,5.0,3,1,IT Services & Computer Repair;Shopping;Mobile Phone Repair;Electronics Repair;Mobile Phones;Local Services;Mobile Phone Accessories
107951,9C_mnDJKcDzE2ONFMDJ9Rg,"""Duckys Champaign""",,"""134 E University Ave""",Champaign,IL,61820,40.1165719378,-88.2373218454,2.0,4,1,Fashion;Bridal;Shopping;Formal Wear
107971,wpDJUu8Ty_eyQJENUy7fIw,"""Smoky's House BBQ""",,"""1333 Savoy Plaza Ln, Ste 8""",Savoy,IL,61874,40.0713235719,-88.2517381982,3.5,51,1,Barbeque;Restaurants
108076,MTkjFOGtIX_dsGkTUsEjBQ,"""Memorial Stadium""",,"""1402 S 1st St""",Champaign,IL,61820,40.0981241,-88.238552,4.0,20,1,Arts & Entertainment;Stadiums & Arenas
108167,HioICjb21MQDLLmMENZRdA,"""Reliable Mechanical""",,"""509 W Curtis Rd""",Savoy,IL,61874,40.068693,-88.250634,1.5,3,1,Home Services;Plumbing
108265,f3X4w3u5HHLdmahEC0ElrQ,"""Roch's""",,"""101 N Main""",Saint Joseph,IL,61873,40.1115531921,-88.0419235229,3.5,11,1,Burgers;Nightlife;Sports Bars;Restaurants;Bars
108397,ryu1GpZY5b6cjkauOYzQNw,"""Ramjet""",,"""3001 Research Rd, Ste D2""",Champaign,IL,61822,40.151523,-88.275935,5.0,3,1,Shopping;Computers
108403,Dkhg2ClBOP0efXaoL8yNNg,"""Robert's""",,"""28 E Chester St""",Champaign,IL,61820,40.1165617,-88.2421645,5.0,9,1,Watches;Local Services;Jewelry;Shopping;Watch Repair
108526,E4t43bnsfeOY2bv_8IPmSw,"""Prime Time Pizza""",,"""505 E University Ave""",Champaign,IL,61820,40.116061,-88.231376,2.0,12,0,Pizza;Restaurants
108622,eeZmALTX-rhRw_8CEgAm0A,"""Elegant Nails Lounge""",,"""2202 S Neil St""",Champaign,IL,61820,40.087261,-88.2460119,4.0,16,1,Hair Removal;Waxing;Eyelash Service;Nail Salons;Beauty & Spas;Day Spas
108843,uUXQxz_JTsl1z9Vr3Ot_Lw,"""Drummond Carpet & Upholstery Care""",,"""""",Champaign,IL,61820,40.1166102,-88.2412504,4.5,13,1,Carpeting;Carpet Cleaning;Air Duct Cleaning;Furniture Reupholstery;Local Services;Automotive;Office Cleaning;Damage Restoration;Home Cleaning;Professional Services;Window Washing;Auto Detailing;Tiling;Home Services
108916,iT5wN8fDIVoeF_nq4LDgZw,"""Window Genie of Champaign""",,"""""",Champaign,IL,61820,40.1166102,-88.2412504,4.5,3,1,Home Services;Pressure Washers;Window Washing;Home Window Tinting
108917,fT03APABSohzUVURVT05Og,"""Evergreen Tobacco""",,"""306 E Green St""",Champaign,IL,61820,40.1105499134,-88.2345301285,2.5,5,1,Shopping;Local Services;Tobacco Shops
